"ensembl_gene_id"	"hgnc_symbol"	"entrezgene"
"19605"	"ENSG00000278431"	""	NA
"19606"	"ENSG00000249266"	"MTHFD2P6"	NA
"19607"	"ENSG00000224709"	"OR11M1P"	NA
"19608"	"ENSG00000240771"	"ARHGEF25"	115557
"19609"	"ENSG00000234222"	"LIX1L-AS1"	105371260
"19610"	"ENSG00000278646"	""	NA
"19611"	"ENSG00000243663"	"RPS4XP14"	NA
"19612"	"ENSG00000250709"	"CCDC169-SOHLH2"	100526761
"19613"	"ENSG00000271500"	""	NA
"19614"	"ENSG00000226685"	"CT47A12"	100507170
"19615"	"ENSG00000006831"	"ADIPOR2"	79602
"19616"	"ENSG00000278283"	""	NA
"19617"	"ENSG00000270678"	""	NA
"19618"	"ENSG00000228770"	""	NA
"19619"	"ENSG00000172613"	"RAD9A"	5883
"19620"	"ENSG00000234466"	""	NA
"19621"	"ENSG00000213055"	"EEF1B2P7"	NA
"19622"	"ENSG00000229679"	""	NA
"19623"	"ENSG00000234089"	""	105375297
"19624"	"ENSG00000066248"	"NGEF"	25791
"19625"	"ENSG00000274299"	""	NA
"19626"	"ENSG00000275774"	"HNRNPCL2"	440563
"19627"	"ENSG00000253410"	""	NA
"19628"	"ENSG00000204949"	"FAM83A-AS1"	100131726
"19629"	"ENSG00000134376"	"CRB1"	23418
"19630"	"ENSG00000164167"	"LSM6"	11157
"19631"	"ENSG00000238269"	"PAGE2B"	389860
"19632"	"ENSG00000149089"	"APIP"	51074
"19633"	"ENSG00000229978"	"PRAMEF36P"	NA
"19634"	"ENSG00000261397"	"LINC01177"	104355218
"19635"	"ENSG00000241399"	"CD302"	9936
"19636"	"ENSG00000272031"	"ANKRD34A"	284615
"19637"	"ENSG00000261075"	"LINC01195"	104266959
"19638"	"ENSG00000233336"	""	NA
"19639"	"ENSG00000260071"	""	NA
"19640"	"ENSG00000147689"	"FAM83A"	84985
"19641"	"ENSG00000243415"	""	NA
"19642"	"ENSG00000272691"	""	NA
"19643"	"ENSG00000265241"	"RBM8A"	9939
"19644"	"ENSG00000138190"	"EXOC6"	54536
"19645"	"ENSG00000248508"	"SRP14-AS1"	100131089
"19646"	"ENSG00000243570"	"CFB"	629
"19647"	"ENSG00000279845"	""	NA
"19648"	"ENSG00000136536"	"MARCH7"	64844
"19649"	"ENSG00000102144"	"PGK1"	5230
"19650"	"ENSG00000250673"	"REELD1"	345051
"19651"	"ENSG00000242715"	"CCDC169"	728591
"19652"	"ENSG00000233980"	"FDPSP2"	NA
"19653"	"ENSG00000281944"	"IGHV3-6"	NA
"19654"	"ENSG00000162592"	"CCDC27"	148870
"19655"	"ENSG00000280250"	""	NA
"19656"	"ENSG00000275544"	"BDH1"	622
"19657"	"ENSG00000251010"	""	NA
"19658"	"ENSG00000158089"	"GALNT14"	79623
"19659"	"ENSG00000260517"	""	NA
"19660"	"ENSG00000106028"	"SSBP1"	6742
"19661"	"ENSG00000260413"	""	NA
"19662"	"ENSG00000279106"	""	NA
"19663"	"ENSG00000198106"	""	NA
"19664"	"ENSG00000272630"	""	NA
"19665"	"ENSG00000273582"	""	NA
"19666"	"ENSG00000232732"	""	NA
"19667"	"ENSG00000103472"	"RRN3P2"	NA
"19668"	"ENSG00000278558"	"TMEM191B"	728229
"19669"	"ENSG00000177311"	"ZBTB38"	253461
"19670"	"ENSG00000235695"	""	NA
"19671"	"ENSG00000173473"	"SMARCC1"	6599
"19672"	"ENSG00000253258"	""	NA
"19673"	"ENSG00000224192"	""	NA
"19674"	"ENSG00000237335"	"PFDN6"	10471
"19675"	"ENSG00000204640"	"NMS"	129521
"19676"	"ENSG00000100095"	"SEZ6L"	23544
"19677"	"ENSG00000172508"	"CARNS1"	57571
"19678"	"ENSG00000284685"	""	NA
"19679"	"ENSG00000271699"	"SNX29P2"	NA
"19680"	"ENSG00000127364"	"TAS2R4"	50832
"19681"	"ENSG00000119737"	"GPR75"	10936
"19682"	"ENSG00000228775"	"WEE2-AS1"	285962
"19683"	"ENSG00000211451"	"GNRHR2"	114814
"19684"	"ENSG00000204637"	""	NA
"19685"	"ENSG00000180035"	"ZNF48"	197407
"19686"	"ENSG00000284649"	""	NA
"19687"	"ENSG00000270898"	"GPR75-ASB3"	100302652
"19688"	"ENSG00000270923"	"TAS2R6P"	NA
"19689"	"ENSG00000177854"	"TMEM187"	8269
"19690"	"ENSG00000105397"	"TYK2"	7297
"19691"	"ENSG00000127362"	"TAS2R3"	50831
"19692"	"ENSG00000277999"	""	NA
"19693"	"ENSG00000259807"	""	NA
"19694"	"ENSG00000131779"	"PEX11B"	8799
"19695"	"ENSG00000260953"	""	NA
"19696"	"ENSG00000214102"	"WEE2"	494551
"19697"	"ENSG00000257037"	"RARSP1"	NA
"19698"	"ENSG00000284671"	""	NA
"19699"	"ENSG00000251163"	"PRELID3BP4"	NA
"19700"	"ENSG00000165935"	"SMCO2"	341346
"19701"	"ENSG00000062524"	"LTK"	4058
"19702"	"ENSG00000260908"	""	NA
"19703"	"ENSG00000251656"	"PRELID3BP5"	NA
"19704"	"ENSG00000226323"	""	NA
"19705"	"ENSG00000273384"	""	NA
"19706"	"ENSG00000283003"	""	NA
"19707"	"ENSG00000068912"	"ERLEC1"	27248
"19708"	"ENSG00000180096"	"SEPT1"	1731
"19709"	"ENSG00000115539"	"PDCL3"	79031
"19710"	"ENSG00000260362"	""	NA
"19711"	"ENSG00000136267"	"DGKB"	1607
"19712"	"ENSG00000240882"	""	NA
"19713"	"ENSG00000121851"	"POLR3GL"	84265
"19714"	"ENSG00000227004"	""	NA
"19715"	"ENSG00000134240"	"HMGCS2"	3158
"19716"	"ENSG00000175463"	"TBC1D10C"	374403
"19717"	"ENSG00000204221"	"WDR46"	9277
"19718"	"ENSG00000152795"	"HNRNPDL"	9987
"19719"	"ENSG00000273505"	"TAS2R42"	353164
"19720"	"ENSG00000158966"	"CACHD1"	57685
"19721"	"ENSG00000278143"	"NF1P7"	NA
"19722"	"ENSG00000281977"	""	NA
"19723"	"ENSG00000282539"	""	NA
"19724"	"ENSG00000030304"	"MUSK"	4593
"19725"	"ENSG00000282658"	""	NA
"19726"	"ENSG00000273062"	""	NA
"19727"	"ENSG00000271601"	"LIX1L"	128077
"19728"	"ENSG00000228196"	"PTPN2P1"	NA
"19729"	"ENSG00000197713"	"RPE"	6120
"19730"	"ENSG00000125733"	"TRIP10"	9322
"19731"	"ENSG00000116194"	"ANGPTL1"	9068
"19732"	"ENSG00000275624"	"PRB3"	5544
"19733"	"ENSG00000229082"	"OR5AW1P"	NA
"19734"	"ENSG00000242610"	"OR5BH1P"	NA
"19735"	"ENSG00000237225"	"OR13K1P"	NA
"19736"	"ENSG00000228438"	""	NA
"19737"	"ENSG00000225479"	"PLCB1-IT1"	100874337
"19738"	"ENSG00000226262"	"PHKBP1"	NA
"19739"	"ENSG00000171054"	"OR13H1"	347468
"19740"	"ENSG00000100101"	""	NA
"19741"	"ENSG00000225118"	""	NA
"19742"	"ENSG00000228450"	""	NA
"19743"	"ENSG00000234288"	"OR1AA1P"	NA
"19744"	"ENSG00000260786"	""	NA
"19745"	"ENSG00000182621"	"PLCB1"	23236
"19746"	"ENSG00000185903"	"OR11N1P"	NA
"19747"	"ENSG00000254396"	""	NA
"19748"	"ENSG00000116191"	"RALGPS2"	55103
"19749"	"ENSG00000274839"	"PRB4"	5545
"19750"	"ENSG00000149926"	"FAM57B"	83723
"19751"	"ENSG00000250572"	""	NA
"19752"	"ENSG00000228860"	""	NA
"19753"	"ENSG00000230825"	""	NA
"19754"	"ENSG00000237294"	"EIF4BP9"	NA
"19755"	"ENSG00000232853"	"LUZP4P1"	NA
"19756"	"ENSG00000230109"	""	NA
"19757"	"ENSG00000231553"	"RNMTL1P1"	NA
"19758"	"ENSG00000283047"	""	NA
"19759"	"ENSG00000282673"	"PRB1"	5542
"19760"	"ENSG00000214773"	""	NA
"19761"	"ENSG00000227929"	"SRGAP3-AS3"	100288831
"19762"	"ENSG00000282211"	"IGHV3-7"	NA
"19763"	"ENSG00000156471"	"PTDSS1"	9791
"19764"	"ENSG00000254485"	""	NA
"19765"	"ENSG00000172531"	"PPP1CA"	5499
"19766"	"ENSG00000283338"	""	NA
"19767"	"ENSG00000256746"	""	101928943
"19768"	"ENSG00000282644"	""	NA
"19769"	"ENSG00000282401"	""	NA
"19770"	"ENSG00000206573"	"THUMPD3-AS1"	440944
"19771"	"ENSG00000282322"	"IGHV3-11"	NA
"19772"	"ENSG00000246331"	""	645485
"19773"	"ENSG00000237179"	"LINC01797"	NA
"19774"	"ENSG00000110514"	"MADD"	8567
"19775"	"ENSG00000258230"	""	NA
"19776"	"ENSG00000225912"	""	NA
"19777"	"ENSG00000281964"	"IGHVIII-11-1"	NA
"19778"	"ENSG00000232046"	"LINC01798"	NA
"19779"	"ENSG00000111670"	"GNPTAB"	79158
"19780"	"ENSG00000235884"	"LINC00941"	NA
"19781"	"ENSG00000223661"	"C4B-AS1"	102060414
"19782"	"ENSG00000280137"	""	NA
"19783"	"ENSG00000279280"	""	641367
"19784"	"ENSG00000280218"	"VN1R84P"	NA
"19785"	"ENSG00000214041"	"PGAM1P4"	NA
"19786"	"ENSG00000125363"	"AMELX"	265
"19787"	"ENSG00000196220"	"SRGAP3"	9901
"19788"	"ENSG00000244161"	"FLNB-AS1"	105377105
"19789"	"ENSG00000263114"	""	NA
"19790"	"ENSG00000274746"	"ZNF100"	163227
"19791"	"ENSG00000105229"	"PIAS4"	51588
"19792"	"ENSG00000112964"	"GHR"	2690
"19793"	"ENSG00000224841"	"RGL2"	5863
"19794"	"ENSG00000249417"	""	NA
"19795"	"ENSG00000241400"	""	NA
"19796"	"ENSG00000167194"	"C16orf92"	146378
"19797"	"ENSG00000249540"	""	NA
"19798"	"ENSG00000233167"	"EEF1A1P26"	NA
"19799"	"ENSG00000154710"	"RABGEF1"	27342
"19800"	"ENSG00000279112"	"BRI3BPP1"	641367
"19801"	"ENSG00000136068"	"FLNB"	2317
"19802"	"ENSG00000236917"	"DNAJA1P2"	NA
"19803"	"ENSG00000262217"	"SLC5A8"	160728
"19804"	"ENSG00000260430"	""	NA
"19805"	"ENSG00000169895"	"SYAP1"	94056
"19806"	"ENSG00000206459"	"PSORS1C2"	170680
"19807"	"ENSG00000205937"	"RNPS1"	10921
"19808"	"ENSG00000206458"	"PSORS1C1"	170679
"19809"	"ENSG00000240024"	"LINC00888"	100505687
"19810"	"ENSG00000278419"	""	NA
"19811"	"ENSG00000067057"	"PFKP"	5214
"19812"	"ENSG00000249002"	""	NA
"19813"	"ENSG00000232392"	""	NA
"19814"	"ENSG00000280551"	""	NA
"19815"	"ENSG00000172403"	"SYNPO2"	171024
"19816"	"ENSG00000206460"	"CDSN"	1041
"19817"	"ENSG00000120669"	"SOHLH2"	54937
"19818"	"ENSG00000271682"	""	NA
"19819"	"ENSG00000115239"	"ASB3"	51130
"19820"	"ENSG00000275194"	""	NA
"19821"	"ENSG00000260148"	""	NA
"19822"	"ENSG00000278650"	""	NA
"19823"	"ENSG00000047648"	"ARHGAP6"	395
"19824"	"ENSG00000122862"	"SRGN"	5552
"19825"	"ENSG00000246560"	""	105377348
"19826"	"ENSG00000204682"	"CASC10"	399726
"19827"	"ENSG00000257802"	""	NA
"19828"	"ENSG00000221879"	"MRPS21P3"	NA
"19829"	"ENSG00000230260"	""	NA
"19830"	"ENSG00000239467"	""	NA
"19831"	"ENSG00000197901"	"SLC22A6"	9356
"19832"	"ENSG00000276949"	""	NA
"19833"	"ENSG00000236716"	""	NA
"19834"	"ENSG00000274602"	"PI4KAP1"	728233
"19835"	"ENSG00000236688"	"HLA-N"	NA
"19836"	"ENSG00000233911"	"POU5F1"	5460
"19837"	"ENSG00000167077"	"MEI1"	150365
"19838"	"ENSG00000204334"	"ERICH2"	285141
"19839"	"ENSG00000232624"	"LINC01517"	NA
"19840"	"ENSG00000071626"	"DAZAP1"	26528
"19841"	"ENSG00000185176"	"AQP12B"	653437
"19842"	"ENSG00000276004"	"KIR3DL2"	3812
"19843"	"ENSG00000242522"	"KLHL6-AS1"	100874019
"19844"	"ENSG00000134193"	"REG4"	83998
"19845"	"ENSG00000240957"	"LY6G6F"	259215
"19846"	"ENSG00000172578"	"KLHL6"	89857
"19847"	"ENSG00000235824"	"LINC00837"	100507605
"19848"	"ENSG00000271220"	""	NA
"19849"	"ENSG00000227100"	"HCG19P"	NA
"19850"	"ENSG00000231270"	""	NA
"19851"	"ENSG00000236122"	"UBQLN1P1"	NA
"19852"	"ENSG00000235769"	"LY6G6E"	NA
"19853"	"ENSG00000224019"	"RPL21P32"	NA
"19854"	"ENSG00000109193"	"SULT1E1"	6783
"19855"	"ENSG00000237034"	"MICC"	NA
"19856"	"ENSG00000237877"	"LINC01473"	101927217
"19857"	"ENSG00000236902"	"LY6G6D"	58530
"19858"	"ENSG00000236902"	"LY6G6D"	110599563
"19859"	"ENSG00000243584"	""	NA
"19860"	"ENSG00000258313"	""	NA
"19861"	"ENSG00000223918"	""	NA
"19862"	"ENSG00000257943"	""	NA
"19863"	"ENSG00000226410"	""	NA
"19864"	"ENSG00000275720"	""	NA
"19865"	"ENSG00000267006"	""	NA
"19866"	"ENSG00000232568"	"RPL23AP35"	NA
"19867"	"ENSG00000267692"	"TAF9P3"	NA
"19868"	"ENSG00000259915"	""	NA
"19869"	"ENSG00000266910"	""	NA
"19870"	"ENSG00000278921"	"EPB41L4A-AS2"	54508
"19871"	"ENSG00000122958"	"VPS26A"	9559
"19872"	"ENSG00000276508"	""	NA
"19873"	"ENSG00000235223"	"TMPOP1"	NA
"19874"	"ENSG00000204365"	"C10orf126"	283080
"19875"	"ENSG00000265041"	""	NA
"19876"	"ENSG00000248430"	"HMGB3P16"	NA
"19877"	"ENSG00000275613"	""	NA
"19878"	"ENSG00000227692"	"MED28P3"	NA
"19879"	"ENSG00000280061"	""	NA
"19880"	"ENSG00000229605"	"RPL21P93"	NA
"19881"	"ENSG00000251014"	""	NA
"19882"	"ENSG00000267223"	""	NA
"19883"	"ENSG00000266771"	""	NA
"19884"	"ENSG00000255201"	""	NA
"19885"	"ENSG00000198597"	"ZNF536"	9745
"19886"	"ENSG00000264240"	"CPDP1"	NA
"19887"	"ENSG00000239218"	"RPS20P22"	NA
"19888"	"ENSG00000264689"	""	NA
"19889"	"ENSG00000263604"	""	NA
"19890"	"ENSG00000268670"	""	NA
"19891"	"ENSG00000178951"	"ZBTB7A"	51341
"19892"	"ENSG00000230003"	""	NA
"19893"	"ENSG00000122824"	"NUDT10"	170685
"19894"	"ENSG00000242590"	""	NA
"19895"	"ENSG00000183049"	"CAMK1D"	57118
"19896"	"ENSG00000105404"	"RABAC1"	10567
"19897"	"ENSG00000066322"	"ELOVL1"	64834
"19898"	"ENSG00000243067"	"PSMB9"	5698
"19899"	"ENSG00000233534"	""	NA
"19900"	"ENSG00000217482"	"HMGB1P17"	NA
"19901"	"ENSG00000229643"	"LINC00280"	100873964
"19902"	"ENSG00000117569"	"PTBP2"	58155
"19903"	"ENSG00000226540"	"GAPDHP73"	NA
"19904"	"ENSG00000267760"	""	NA
"19905"	"ENSG00000282650"	"MEIOB"	254528
"19906"	"ENSG00000234579"	""	NA
"19907"	"ENSG00000219159"	""	NA
"19908"	"ENSG00000272831"	""	NA
"19909"	"ENSG00000231028"	"LINC00271"	100131814
"19910"	"ENSG00000282469"	""	64735
"19911"	"ENSG00000246863"	""	NA
"19912"	"ENSG00000230583"	"GTF2IRD1P1"	729156
"19913"	"ENSG00000231261"	"HMGN2P10"	NA
"19914"	"ENSG00000233163"	"RPS12P17"	NA
"19915"	"ENSG00000214925"	""	NA
"19916"	"ENSG00000253860"	"IGKV3-34"	NA
"19917"	"ENSG00000280267"	"PRAMEF26"	645359
"19918"	"ENSG00000276172"	"ELMO2P1"	NA
"19919"	"ENSG00000261212"	""	NA
"19920"	"ENSG00000281502"	"ASH2LP1"	NA
"19921"	"ENSG00000146197"	"SCUBE3"	222663
"19922"	"ENSG00000253461"	"IGKV1-35"	NA
"19923"	"ENSG00000226824"	""	NA
"19924"	"ENSG00000187325"	"TAF9B"	51616
"19925"	"ENSG00000271652"	""	NA
"19926"	"ENSG00000234787"	"LINC00458"	100507428
"19927"	"ENSG00000280941"	"IGLVI-38"	NA
"19928"	"ENSG00000265833"	""	NA
"19929"	"ENSG00000225947"	""	NA
"19930"	"ENSG00000243335"	"KCTD7"	154881
"19931"	"ENSG00000279803"	""	NA
"19932"	"ENSG00000253487"	"IGKV2-36"	NA
"19933"	"ENSG00000140848"	"CPNE2"	221184
"19934"	"ENSG00000266416"	""	NA
"19935"	"ENSG00000143942"	"CHAC2"	494143
"19936"	"ENSG00000266786"	"LGALS9DP"	NA
"19937"	"ENSG00000129816"	"TTTY1B"	100101116
"19938"	"ENSG00000182195"	"LDOC1"	23641
"19939"	"ENSG00000239862"	"IGKV1-37"	NA
"19940"	"ENSG00000120903"	"CHRNA2"	1135
"19941"	"ENSG00000212856"	"TTTY2B"	NA
"19942"	"ENSG00000280225"	""	NA
"19943"	"ENSG00000253592"	"IGKV2-38"	NA
"19944"	"ENSG00000260653"	""	NA
"19945"	"ENSG00000142871"	"CYR61"	3491
"19946"	"ENSG00000236959"	"SULT1D1P"	NA
"19947"	"ENSG00000230180"	"RPL12P49"	NA
"19948"	"ENSG00000283907"	""	NA
"19949"	"ENSG00000272374"	""	NA
"19950"	"ENSG00000227182"	"VN1R28P"	NA
"19951"	"ENSG00000105675"	"ATP4A"	495
"19952"	"ENSG00000277268"	""	102723471
"19953"	"ENSG00000235368"	"SAPCD2P2"	NA
"19954"	"ENSG00000235715"	"PSMB8"	5696
"19955"	"ENSG00000102054"	"RBBP7"	5931
"19956"	"ENSG00000224071"	""	NA
"19957"	"ENSG00000230355"	""	NA
"19958"	"ENSG00000234068"	"PAGE2"	203569
"19959"	"ENSG00000234068"	"PAGE2"	389860
"19960"	"ENSG00000281471"	"IGLV5-37"	NA
"19961"	"ENSG00000120563"	"LYZL1"	84569
"19962"	"ENSG00000232688"	"LINC01628"	102724321
"19963"	"ENSG00000250358"	"LINC02200"	NA
"19964"	"ENSG00000230525"	"LINC01799"	101060019
"19965"	"ENSG00000223693"	"SUCLA2P1"	NA
"19966"	"ENSG00000241556"	""	NA
"19967"	"ENSG00000216624"	"GAPDHP72"	NA
"19968"	"ENSG00000229038"	"RANP1"	NA
"19969"	"ENSG00000187231"	"SESTD1"	91404
"19970"	"ENSG00000273737"	"IGLV1-36"	NA
"19971"	"ENSG00000262139"	"ANO4"	121601
"19972"	"ENSG00000010322"	"NISCH"	11188
"19973"	"ENSG00000284695"	""	NA
"19974"	"ENSG00000134077"	"THUMPD3"	25917
"19975"	"ENSG00000249516"	"PRELID3BP6"	NA
"19976"	"ENSG00000250711"	"PRELID3BP7"	NA
"19977"	"ENSG00000271788"	""	NA
"19978"	"ENSG00000280754"	""	NA
"19979"	"ENSG00000273706"	"LHX1"	3975
"19980"	"ENSG00000215441"	"CTAGE12P"	NA
"19981"	"ENSG00000229162"	""	NA
"19982"	"ENSG00000020633"	"RUNX3"	864
"19983"	"ENSG00000280825"	"IGLV7-35"	NA
"19984"	"ENSG00000223984"	"HNRNPRP1"	NA
"19985"	"ENSG00000277581"	""	NA
"19986"	"ENSG00000101452"	"DHX35"	60625
"19987"	"ENSG00000163428"	"LRRC58"	116064
"19988"	"ENSG00000180592"	"SKIDA1"	387640
"19989"	"ENSG00000177144"	"NUDT4P1"	440672
"19990"	"ENSG00000223859"	""	NA
"19991"	"ENSG00000237563"	"TTTY21B"	100101115
"19992"	"ENSG00000284461"	"RABGEF1"	27342
"19993"	"ENSG00000275140"	""	NA
"19994"	"ENSG00000113597"	"TRAPPC13"	80006
"19995"	"ENSG00000237396"	"LINC01384"	101929685
"19996"	"ENSG00000226929"	"CT47A11"	255313
"19997"	"ENSG00000281326"	""	NA
"19998"	"ENSG00000230400"	"LINC01747"	105372566
"19999"	"ENSG00000276707"	""	NA
"20000"	"ENSG00000078403"	"MLLT10"	8028
"20001"	"ENSG00000127957"	"PMS2P3"	5387
"20002"	"ENSG00000242335"	"CFB"	629
"20003"	"ENSG00000182111"	"ZNF716"	441234
"20004"	"ENSG00000165923"	"AGBL2"	79841
"20005"	"ENSG00000274538"	"PHLDA2"	7262
"20006"	"ENSG00000101220"	"C20orf27"	54976
"20007"	"ENSG00000231297"	""	NA
"20008"	"ENSG00000065548"	"ZC3H15"	55854
"20009"	"ENSG00000165091"	"TMC1"	117531
"20010"	"ENSG00000270957"	""	NA
"20011"	"ENSG00000198835"	"GJC2"	57165
"20012"	"ENSG00000278319"	""	NA
"20013"	"ENSG00000233601"	"NCOR1P3"	NA
"20014"	"ENSG00000271064"	""	NA
"20015"	"ENSG00000270493"	""	NA
"20016"	"ENSG00000278487"	""	NA
"20017"	"ENSG00000276929"	""	NA
"20018"	"ENSG00000277421"	"ZNF280B"	140883
"20019"	"ENSG00000234067"	"RPL5P10"	NA
"20020"	"ENSG00000272382"	""	NA
"20021"	"ENSG00000235540"	"PSMB8-AS1"	100507463
"20022"	"ENSG00000251131"	""	NA
"20023"	"ENSG00000224089"	"CT47A10"	728036
"20024"	"ENSG00000226845"	"EEF1GP3"	NA
"20025"	"ENSG00000270749"	""	NA
"20026"	"ENSG00000240661"	""	NA
"20027"	"ENSG00000229627"	"BSNDP4"	NA
"20028"	"ENSG00000239659"	"RPL9P31"	NA
"20029"	"ENSG00000243981"	""	NA
"20030"	"ENSG00000215068"	""	153684
"20031"	"ENSG00000226302"	""	NA
"20032"	"ENSG00000163430"	"FSTL1"	11167
"20033"	"ENSG00000248873"	"SERBP1P6"	NA
"20034"	"ENSG00000229072"	"HMGN2P24"	NA
"20035"	"ENSG00000164458"	"T"	6862
"20036"	"ENSG00000261025"	""	NA
"20037"	"ENSG00000250860"	""	NA
"20038"	"ENSG00000237545"	"POLR2LP1"	NA
"20039"	"ENSG00000233755"	""	NA
"20040"	"ENSG00000279542"	""	NA
"20041"	"ENSG00000272144"	""	NA
"20042"	"ENSG00000232385"	"RPS3AP25"	NA
"20043"	"ENSG00000236982"	"BLOC1S2P1"	NA
"20044"	"ENSG00000236093"	"PPP1R2P1"	NA
"20045"	"ENSG00000177721"	"ANXA2R"	389289
"20046"	"ENSG00000168746"	"LINC01620"	140834
"20047"	"ENSG00000168746"	"LINC01620"	101927242
"20048"	"ENSG00000253606"	"AFG3L2P1"	NA
"20049"	"ENSG00000279019"	""	NA
"20050"	"ENSG00000233670"	"PIRT"	644139
"20051"	"ENSG00000232367"	"TAP1"	6890
"20052"	"ENSG00000244573"	"RPL30P11"	NA
"20053"	"ENSG00000177738"	""	648987
"20054"	"ENSG00000271154"	""	NA
"20055"	"ENSG00000182518"	"FAM104B"	90736
"20056"	"ENSG00000236862"	"RPS20P24"	NA
"20057"	"ENSG00000234713"	""	NA
"20058"	"ENSG00000077420"	"APBB1IP"	54518
"20059"	"ENSG00000229753"	"RPS27AP15"	NA
"20060"	"ENSG00000226243"	"RPL37AP1"	NA
"20061"	"ENSG00000179412"	"HNRNPCL4"	101060301
"20062"	"ENSG00000226600"	"CT47A9"	728042
"20063"	"ENSG00000226425"	""	NA
"20064"	"ENSG00000253707"	""	NA
"20065"	"ENSG00000173207"	"CKS1B"	1163
"20066"	"ENSG00000270513"	""	NA
"20067"	"ENSG00000236378"	""	NA
"20068"	"ENSG00000172262"	"ZNF131"	7690
"20069"	"ENSG00000147753"	"TTTY7"	246122
"20070"	"ENSG00000204505"	"PRAMEF9"	343070
"20071"	"ENSG00000283758"	"PMIS2"	NA
"20072"	"ENSG00000224910"	"LINC01766"	102723617
"20073"	"ENSG00000187553"	"CYP26C1"	340665
"20074"	"ENSG00000126970"	"ZC4H2"	55906
"20075"	"ENSG00000170092"	"SPDYE5"	442590
"20076"	"ENSG00000215088"	"RPS5P3"	NA
"20077"	"ENSG00000224323"	"DPRXP1"	NA
"20078"	"ENSG00000234457"	""	NA
"20079"	"ENSG00000271546"	""	NA
"20080"	"ENSG00000231355"	""	NA
"20081"	"ENSG00000263508"	""	NA
"20082"	"ENSG00000255823"	"MTRNR2L8"	100463486
"20083"	"ENSG00000244753"	"RPL15P21"	NA
"20084"	"ENSG00000279169"	"PRAMEF13"	65121
"20085"	"ENSG00000279169"	"PRAMEF13"	65122
"20086"	"ENSG00000279169"	"PRAMEF13"	400736
"20087"	"ENSG00000279169"	"PRAMEF13"	729528
"20088"	"ENSG00000198573"	"SPANXC"	64663
"20089"	"ENSG00000223592"	"FNDC3CP"	NA
"20090"	"ENSG00000236712"	""	NA
"20091"	"ENSG00000086712"	"TXLNG"	55787
"20092"	"ENSG00000230796"	""	NA
"20093"	"ENSG00000260070"	""	NA
"20094"	"ENSG00000237639"	""	NA
"20095"	"ENSG00000110315"	"RNF141"	50862
"20096"	"ENSG00000279973"	""	NA
"20097"	"ENSG00000233419"	""	NA
"20098"	"ENSG00000282950"	""	NA
"20099"	"ENSG00000279804"	"PRAMEF18"	391003
"20100"	"ENSG00000242613"	""	NA
"20101"	"ENSG00000242371"	"IGKV1-39"	NA
"20102"	"ENSG00000231953"	""	NA
"20103"	"ENSG00000226444"	"ACTR3BP6"	NA
"20104"	"ENSG00000250894"	"PRAMEF31P"	NA
"20105"	"ENSG00000236261"	""	NA
"20106"	"ENSG00000229169"	""	NA
"20107"	"ENSG00000283072"	""	NA
"20108"	"ENSG00000233962"	""	NA
"20109"	"ENSG00000240591"	""	NA
"20110"	"ENSG00000215553"	"KRT18P3"	NA
"20111"	"ENSG00000235885"	"LINC01828"	101927661
"20112"	"ENSG00000213423"	"RBMX2P2"	NA
"20113"	"ENSG00000188078"	""	NA
"20114"	"ENSG00000214093"	""	NA
"20115"	"ENSG00000230285"	""	NA
"20116"	"ENSG00000177692"	"DNAJC28"	54943
"20117"	"ENSG00000185721"	"DRG1"	4733
"20118"	"ENSG00000213882"	"CYB5AP4"	NA
"20119"	"ENSG00000234085"	""	NA
"20120"	"ENSG00000229971"	""	NA
"20121"	"ENSG00000228723"	"SRGAP3-AS2"	101927416
"20122"	"ENSG00000160213"	"CSTB"	1476
"20123"	"ENSG00000227015"	""	NA
"20124"	"ENSG00000257859"	"CASC18"	101929110
"20125"	"ENSG00000266202"	""	NA
"20126"	"ENSG00000235930"	"HSPE1P12"	NA
"20127"	"ENSG00000007171"	"NOS2"	4843
"20128"	"ENSG00000117174"	"ZNHIT6"	54680
"20129"	"ENSG00000256888"	"LINC02366"	101928162
"20130"	"ENSG00000274383"	""	NA
"20131"	"ENSG00000257773"	"ST13P3"	NA
"20132"	"ENSG00000241839"	"PLEKHO2"	80301
"20133"	"ENSG00000257890"	""	NA
"20134"	"ENSG00000114796"	"KLHL24"	54800
"20135"	"ENSG00000168137"	"SETD5"	55209
"20136"	"ENSG00000236780"	"LINC01829"	644838
"20137"	"ENSG00000139684"	"ESD"	2098
"20138"	"ENSG00000203684"	"IBA57-AS1"	574432
"20139"	"ENSG00000237399"	"PITRM1-AS1"	100507034
"20140"	"ENSG00000163701"	"IL17RE"	132014
"20141"	"ENSG00000229815"	"CCNB1IP1P1"	NA
"20142"	"ENSG00000270601"	"PRAMEF5"	343068
"20143"	"ENSG00000232867"	""	NA
"20144"	"ENSG00000166862"	"CACNG2"	10369
"20145"	"ENSG00000070785"	"EIF2B3"	8891
"20146"	"ENSG00000273976"	"GOLGA6L1"	283767
"20147"	"ENSG00000273976"	"GOLGA6L1"	102723623
"20148"	"ENSG00000074590"	"NUAK1"	9891
"20149"	"ENSG00000120156"	"TEK"	7010
"20150"	"ENSG00000253548"	"PYDC2"	152138
"20151"	"ENSG00000223812"	""	NA
"20152"	"ENSG00000107959"	"PITRM1"	10531
"20153"	"ENSG00000144445"	"KANSL1L"	151050
